source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Wohl jede von uns Frauen hat ein bisschen harmlosen Klatsch und Tratsch auf Lager.,"Every now and then, probably each of us releases a gossip here or there.",I am sure that each of us has a little harmless gossip.,Every one of us women has a little bit of harmless gossip.,Every one of us women has a little bit of harmless gossip.,0.848,10.86,6.46,6.46,-4.3999999999999995,0.686,0.6211,0.6211,-0.06490000000000007
"Doch schon 2004 und in Rheinnähe ist bereits ""Seven Swans"" erschienen und bricht positiv gewisse Erwartungen.","But in 2004 in the Rhine area, ""Seven Swans"" came out, bursting positive expectations.","But already in 2004 and in the vicinity of the Rhine, ""Seven Swans"" appeared and broke some positive expectations.","However, in 2004 and in the Rhine area, 'Seven Swans' has already appeared and has broken some positive expectations.","But already in 2004, near the Rhine, ""Seven Swans"" has appeared and fulfills some positive expectations.",0.848,26.24,24.34,28.1,1.860000000000003,0.7982,0.7872,0.7751,-0.02310000000000001
"""In der Vergangenheit hatte ich sie an der Wand, aber ich wollte, dass sie sich wie eine Menschenmenge anfühlen"", sagte Dewey-Hagborg von den Porträts.","""In the past, I've had them on the wall but I wanted them to feel like a crowd,"" Dewey-Hagborg said of the portraits.","""In the past I've had them on the wall, but I wanted them to feel like a crowd of people,"" Dewey-Hagborg said of the portraits.","In the past, I had them on the wall, but I wanted them to feel like a crowd of people, said Dewey-Hagborg about the portraits.","""In the past I had them on the wall, but I wanted them to feel like a crowd of people,"" Dewey-Hagborg said of the portraits.",0.848,72.68,54.35,69.07,-3.6100000000000136,0.9237,0.9112,0.9207,-0.0030000000000000027
"Tawa eröffnet ein neues Fenster zur frühen Evolution der Dinosaurier, sagt Nesbitt.","Tawa opens a new window to the early evolution of dinosaurs, says Nesbitt.","Tawa opens a new window on early dinosaur evolution, says Nesbitt.","Tawa opens a new window on the early evolution of dinosaurs, says Nesbitt.","Tawa provides a new window into the early evolution of dinosaurs, says Nesbitt.",0.848,43.67,80.03,66.06,22.39,0.9251,0.9482,0.9413,0.016199999999999992
Die Verbindung des Gedichts mit dem Bild ist ein brillanter feministischer Coup und ein verheerender Angriff auf den amerikanischen Nativismus.,The marrying of the poem to the image is a brilliant feminist coup and a devastating attack on American nativism.,Linking the poem to the image is a brilliant feminist coup and a devastating attack on American nativism.,The connection between the poem and the image is a brilliant feminist coup and a devastating attack on American nativism.,The linking of the poem with the image is a brilliant feminist coup and a devastating attack on American nativism.,0.848,84.84,73.59,77.22,-7.6200000000000045,0.9234,0.9024,0.9301,0.006700000000000039
Der Stahlindustrie drohten nach Angaben des deutschen Branchenverbands zusätzliche Kosten von 120 bis 240 Millionen Euro pro Jahr.,"According to the German association for the sector, the steel industry was threatened with additional costs ranging from 120 to 240 million euros a year.","According to the German industry association, the steel industry faces additional costs of between 120 and 240 million euros per year.","According to the German industry association, the steel industry is facing additional costs of between EUR 120 million and EUR 240 million per year.","According to the German industry association, the steel industry is facing additional costs of between EUR 120 million and EUR 240 million per year.",0.848,25.13,22.91,22.91,-2.219999999999999,0.8605,0.8551,0.8551,-0.005400000000000071
"Und nun sehe ich, was in der Welt vorgeht - Kriege in anderen Regionen.",Now I look at what is going on in the world - wars in different regions.,And now I see what is happening in the world - wars in other regions.,And now I see what is going on in the world - wars in other regions.,And now I see what is going on in the world - wars in other regions.,0.848,35.83,59.75,59.75,23.92,0.8771,0.893,0.893,0.015900000000000025
Bei so einem überragendem Sieg gab es dieses Mal kein solches Problem.,There was no such issue this time around in a supreme victory.,There was no such problem with this overwhelming victory.,There was no such problem with this overwhelming victory.,There was no such problem with this overwhelming victory.,0.848,24.05,24.05,24.05,0.0,0.8411,0.8411,0.8411,0.0
"Im Juli wurde eine Reihe von türkischen Polizisten verhaftet, weil sie angeblich eine organisierte kriminelle Vereinigung gegründet und Telefonnummern angezapft hatten.",In July a number of Turkish policemen were arrested for allegedly having set up an organized criminal gang and having tapped phone number.,"In July, a number of Turkish police officers were arrested for allegedly setting up an organised criminal group and bugging phones.","In July, a number of Turkish policemen were arrested for allegedly setting up an organised criminal group and tapping telephone numbers.","In July, a number of Turkish policemen were arrested for allegedly setting up an organised criminal group and tapping telephone numbers.",0.848,24.82,40.37,40.37,15.549999999999997,0.8599,0.9076,0.9076,0.047699999999999965
"Laut Aussage von Ethik-Experten verstieß das ungewöhnliche Abkommen zwischen Ensign und Hampton, die vor der Affaire eng befreundet waren, gegen das so genannte Verbot der Drehtür-Lobbykratie.","Ethics experts said the unusual arrangement between Mr. Ensign and Mr. Hampton, who were close friends before the affair, appeared at odds with the so-called revolving door lobbying ban.","According to ethics experts, the unusual agreement between Ensign and Hampton, who were close friends before the scandal, violated the so-called revolving door lobbying ban.","According to ethics experts, the unusual agreement between Ensign and Hampton, who were close friends before the affair, contravened the so-called ban on revolving door lobbying.","According to ethics experts, the unusual agreement between Ensign and Hampton, who were close friends before the affair, was against the so-called revolving door lobbying.",0.848,41.18,36.68,41.18,0.0,0.885,0.8748,0.8407,-0.044300000000000006
"VCCP-Kreativdirektor Matt Lever war erstaunt über die Stille, die rund um die Werbung für die Waffenmesse herrschte - durch eine Leerstelle des ExCeL-Kalenders - und dachte: ""Geben wir ihnen die Kampagne, die sie zu vermeiden versuchen.""","VCCP creative director Matt Lever was struck by the silence surrounding the advertising of the arms fair - with a blank space on ExCeL's calendar - and thought: ""Let's give them the campaign they are trying to avoid.""","VCCP creative director Matt Lever was surprised by the silence surrounding the advertising for the arms fair - through a gap in the ExCeL calendar - and thought: ""Give them",VCCP creative director Matt Lever was surprised by the silence around the advertising for the arms fair - through a gap in the ExCeL calendar - and thought: 'Give them the campaign they are trying to avoid.',"VCCP creative director Matt Lever was surprised by the silence surrounding the advertising for the arms fair - through a gap in the ExCeL calendar - and thought: ""Give them the campaign they are trying to avoid.""",0.848,38.03,47.88,59.38,21.35,0.746,0.8286,0.848,0.10199999999999998
"Luciano zieht ein Gerät hervor, mit dem er den Zuckergehalt der Fruchtsorten bestimmt (Winzer messen damit die Oechsle im Traubenmost).",Luciano brings out a device that shows him the sugar content of the types of fruit (vintners use it to measure the density of grape must using the Oechsle scale).,Luciano pulls out a device to determine the sugar content of the fruit varieties (winemakers use it to measure the Oechsle in the grape must).,Luciano pulls out a device with which he determines the sugar content of the fruit varieties (winemakers use it to measure the Oechsle in the grape must).,Luciano pulls out a device with which he determines the sugar content (winemakers use it to measure the Oechsle in the must).,0.848,29.89,30.06,20.15,-9.740000000000002,0.8277,0.8285,0.7689,-0.05879999999999996
"Die wachsende Kontroverse um den Geheimdienst befeuerte anfängliche Spekulationen darüber, der Zwischenfall heute sei das Ergebnis einer gezielten Cyperoperation.",Such growing controversy surrounding the agency prompted early speculation that tonight's incident was the result of a targeted cyber operation.,The growing controversy over the intelligence services has fuelled initial speculation that the incident today was the result of a targeted cyber operation.,The growing controversy over the intelligence services has fuelled initial speculation that the incident today was the result of a targeted cyber operation.,The growing controversy over the intelligence services has fuelled initial speculation that the incident today was the result of a targeted cyber operation.,0.848,39.65,39.65,39.65,0.0,0.8873,0.8873,0.8873,0.0
