source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"""Es ist unmöglich, dass jeder nach Europa kommen kann"" - Dalai Lama - RT-News","""It is impossible for everyone to come to Europe"" - Dalai Lama - RT News","""It is impossible for everyone to come to Europe"" - Dalai Lama - RT News",'It is impossible for everyone to come to Europe' - Dalai Lama - RT News,"""It is impossible for everyone to go to Europe"" - Dalai Lama - RT-News",0.844,100.0,63.38,69.97,-30.03,0.974,0.9648,0.9519,-0.02210000000000001
"Die neue Ausstellung, die am 2. August eröffnet wurde, heißt A Becoming Resemblance (Eine passende Ähnlichkeit).","The new exhibition, which opened on 2 August, is titled A Becoming Resemblance.","The new exhibition, which opened on August 2, is called A Becoming Resemblance (A Becoming Resemblance).","The new exhibition, which opened on 2 August, is called A Becoming Resemblance (Eine passende Ähnlichkeit).","The new exhibition, which opened on 2 August, is called A Becoming Resemblance.",0.844,38.75,56.27,81.54,42.790000000000006,0.7649,0.8084,0.919,0.15410000000000001
Infolgedessen wird die Sekte zusehends radikaler und verlässt ihre Hochburgen im Norden.,Now the sect will become radicalised and will leave its northern fiefs.,"As a result, the sect is becoming increasingly radical and is leaving its northern strongholds.","As a result, the sect is becoming increasingly radical and is leaving its strongholds in the north.","As a result, the cult is becoming more radical and is abandoning its strongholds in the north.",0.844,7.16,5.09,2.86,-4.300000000000001,0.8951,0.8806,0.8643,-0.03080000000000005
"Weniger üblich ist AAC (ein Format, das Apple und seine iPods verwenden).",Less common is the appearance of AAC (the format used by the Apple company and its iPods).,Less common is AAC (a format used by Apple and its iPods).,Less common is AAC (a format used by Apple and its iPods).,Less common is AAC (a format that Apple and its iPods use).,0.844,31.73,31.73,15.51,-16.22,0.8992,0.8992,0.8904,-0.00880000000000003
"Berlin hat sich für den Beibehalt des Euros entschieden, aber gleichzeitig Bedingungen für die gesamte Europäische Union aufgestellt.","Berlin has chosen to maintain the Euro, but has established the conditions for all the Union.","Berlin has decided to keep the euro, but at the same time has set conditions for the whole of the European Union.","Berlin has decided to keep the euro, but at the same time has set conditions for the whole of the European Union.","Berlin has decided to keep the euro, but at the same time has set conditions for the whole of the European Union.",0.844,7.11,7.11,7.11,0.0,0.9003,0.9003,0.9003,0.0
Immerhin stand der Abschlussgottesdienst für die Biker auf dem Programm.,"After all, the concluding service for the bikers was to be held here.",The final service for the bikers was still on the programme.,"After all, the final service was to be held for the bikers.","After all, the final mass for the bikers was scheduled.",0.844,26.86,42.47,34.01,7.149999999999999,0.7415,0.8746,0.7596,0.018100000000000005
Dies war auch die Grundlage der von Watsen gründlich vorbereiteten Unternehmenskultur.,"Moreover, it was the foundation of company culture Watson was building carefully.",This was also the basis of the well-prepared corporate culture of Watsen.,This was also the basis of the corporate culture prepared by Watsen.,"This was also the basis of the company culture, which Watsen thoroughly prepared.",0.844,4.28,4.28,7.19,2.91,0.7519,0.8173,0.8341,0.08219999999999994
"Dieser sieht einen Abkauf unverkäuflicher Hypothekenaktiva von den Finanzgesellschaften vor, die die Finanzfirmen in schwere Verluste stürzen und die Stabilität des gesamten Systems gefährden.",The fund is meant to purchase unsellable mortgage assets which are pulling financial companies down into heavy losses and are endangering the stability of the entire system.,"This foresees the purchase of non-marketable mortgage-backed securities by the financial institutions, which will cause heavy losses to the financial companies and threaten the stability of the entire system.",This envisages the sale of non-marketable mortgages from the financial institutions which are causing heavy losses and threatening the stability of the entire system.,This envisages the sale of non-marketable mortgages from the financial institutions which are causing heavy losses and threatening the stability of the entire system.,0.844,23.74,27.5,27.5,3.7600000000000016,0.7995,0.8182,0.8182,0.01870000000000005
"Deshalb, ""Augen auf vor allem auch mit Blick auf das Spiel der Nationalmannschaft am Mittwoch in Lecce.""","So, ""eyes wide open especially since there is the National team playing on Wednesday at Lecce"".","Therefore, ""keep an eye on it, especially with the national team match on Wednesday in Lecce.""","Therefore, 'keep an eye on the match of the national team on Wednesday in Lecce'.","Therefore, ""keep an eye on it, in view of the match of the national team on Wednesday in Lecce.""",0.844,6.46,5.05,5.45,-1.0099999999999998,0.7945,0.7915,0.766,-0.02849999999999997
"Er erklärte auch, dass der Hubschrauber für 19 Insassen gebaut war, weshalb er alle Voraussetzungen für den Transport des Personals erfüllte.","He also reported that the unit was designed for 19 people, so it fulfilled the necessary requirements to transport people.","He also explained that the helicopter was designed for 19 passengers, so it fulfilled all the requirements for transporting personnel.","He also said that the helicopter was built for 19 passengers, so it fulfilled all the requirements for transporting the personnel.","He also stated that the helicopter was built for 19 passengers, so it fulfilled all the requirements for transporting the personnel.",0.844,27.19,16.77,16.77,-10.420000000000002,0.8756,0.8667,0.8635,-0.0121
Die fünf Studenten wurden Ende November von Ihren Familien in Nord-Virginia als vermisst gemeldet.,The five students were reported missing from their homes in northern Virginia by their families in late November.,The five students were reported missing in late November by their families in Northern Virginia.,The five students were reported missing by their families in Northern Virginia at the end of November.,The five students were reported as missing by your families in North Virginia at the end of November.,0.844,46.16,41.83,26.1,-20.059999999999995,0.9208,0.9097,0.8265,-0.09429999999999994
"FC Arsenal-Kapitän Mikel Arteta sagt, dass Teamkollegen vor dem Spiel gegen Dynamo Zagreb hinter dem verletzten Jack Wilshere stehen müssen",Arsenal captain Mikel Arteta says team-mates must get behind injured Jack Wilshere ahead of Dinamo Zagreb tie,Arsenal captain Mikel Arteta says teammates will have to step up before Dynamo Zagreb game,FC Arsenal captain Mikel Arteta says that team-mates have to stand behind the injured Jack Wilshere before the game against Dynamo Zagreb.,FC Arsenal-Captain Mikel Arteta says that team-mates have to stand behind the injured Jack Wilshere for the game against Dynamo Zagreb.,0.844,22.53,22.33,11.97,-10.56,0.7837,0.8744,0.8543,0.0706
Möglicherweise wird sogar die Zahl der EM-Stadien von acht auf sechs reduziert.,Even a reduction of the number of Euro stadiums from eight to six is possible.,It is even possible that the number of stadiums will be reduced from eight to six.,It is even possible that the number of Euro 2008 stadiums will be reduced from eight to six.,Perhaps the number of Euro 2008 stadiums will be reduced from eight to six.,0.844,23.18,28.05,32.55,9.369999999999997,0.8756,0.9052,0.8909,0.01529999999999998
"Die Hoffnung beruht also auf der neuen Umweltministerin Kosciusko-Morizet, die nächste Woche in Cancun eintreffen wird.","The hope therefore rests on the new Minister of the Environment, Mme Kosciusko-Morizet who will arrive in Casun next week.","The hope lies in the new Minister for the Environment, Kosciusko-Morizet, who will arrive in Cancun next week.","The hope is that the new Environment Minister, Ms Kosciusko-Morizet, will arrive in Cancun next week.","The hope is that the new Environment Minister, Ms Kosciusko-Morizet, will arrive in Cancun next week.",0.844,26.05,14.8,14.8,-11.25,0.8663,0.8453,0.8453,-0.020999999999999908
"Anstatt im Lager Röszke sofort bei der Errichtung von Strukturen zu helfen, die Humanität gewährleisten, hat unser Bundeskanzler hochoffiziell und öffentlich die Haltung der ungarischen Regierung in den Dunstkreis des Nationalsozialismus gerückt.","Instead of providing immediate help to the Röszke camp by constructing structures which ensure a level of humanity, our Chancellor has officially and publicly moved the Hungarian government's stance closer to an atmosphere of national socialism.","Instead of helping immediately at Röszke to set up structures guaranteeing humanity, our Chancellor has publicly and officially put the Hungarian Government's position in the mist of National Socialism.","Instead of helping to build structures in Röszke that would guarantee humanity, our Chancellor has, in an official and public statement, put the Hungarian Government in the same category as the Nazis.","Instead of helping to build structures in Röszke that would guarantee humanity, our Chancellor has, in an official and public statement, put the Hungarian Government in the same category as the Nazis.",0.844,13.66,13.44,13.44,-0.22000000000000064,0.7166,0.7736,0.7736,0.05699999999999994
