source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Hunderte von Ordnungswidrigkeiten, die sich um Marihuana drehen, werden hier und im Staate Washington, der ähnliche Maßnahmen genehmigte, bereits fallengelassen.","Hundreds of misdemeanor marijuana cases are already being dropped here and in Washington State, which approved a similar measure.","Hundreds of violations related to marijuana are already being dropped here and in the state of Washington, which has also approved similar measures.","Hundreds of offences relating to marijuana have already been dropped here and in the state of Washington, which approved similar measures.","Hundreds of offences have already been dropped here and in the state of Washington, which approved similar measures.",0.824,30.3,18.56,20.15,-10.150000000000002,0.879,0.898,0.8448,-0.03420000000000001
"Am Donnerstag hatte Manning ausgesagt, dass er in der vorherigen Nacht dazu gezwungen wurde, nackt zu schlafen. Er hätte zuvor versucht, einem Beamten zu zeigen, dass er keine Gefahr für sich selbst darstelle.",Manning testified Thursday that he was forced to sleep naked the previous night because of his attempt to show an officer that he wasn't a danger to himself.,"On Thursday, Manning stated that he was forced to sleep naked the previous night. He had previously tried to show a police officer that he posed no danger to himself.","On Thursday, Manning said that he had been forced to sleep naked the previous night. He had previously tried to show a policeman that he was not a danger to himself.","On Thursday, Manning testified that he had been forced to sleep naked the night before. He had tried to show a policeman that he was not a danger to himself.",0.824,41.47,34.56,29.7,-11.77,0.893,0.8954,0.9123,0.019299999999999984
"Diese Eigenschaft verbindet mancher auch mit dem Milliardär, der US-Präsident werden will.",This characteristic also connects many with the billionaire who wants to become US president.,This property is also associated with the billionaire who wants to become the US President.,This property is also associated with the billionaire who wants to become President of the United States.,This property is also associated with the billionaire who wants to,0.824,41.69,35.75,34.49,-7.199999999999996,0.809,0.7821,0.5541,-0.2549
"Zum Abschluss wurden noch Fotos des Projekts ""Ortskern II"" gezeigt, um den Anwesenden eine Sanierung ""schmackhaft"" zu machen.","To conclude, photos of the ""Town Centre II"" project were shown, to ""sell"" the idea of refurbishment to those present.","At the end, photos of the project ""Ortskern II"" were shown to make the renovation ""palatable"" to the attendees.","At the end, photos of the 'Ortskern II' project were shown to make the renovation 'palatable' to those present.","At the end, photos of the ""Ortskern II"" project were shown to make the renovation ""palatable"" to the audience.",0.824,13.99,21.92,29.28,15.290000000000001,0.7954,0.809,0.7968,0.0013999999999999568
In der Küche fühlt sich die Spiegelung wie ein Fenster in ein anderes Zimmer an.,"In the kitchen, the mirrored splashback feels like a window to another room.","In the kitchen, the reflection feels like a window into another room.",The reflection in the kitchen feels like a window into another room.,"In the kitchen, the mirror is like a window into another room.",0.824,49.66,26.73,40.73,-8.93,0.838,0.8368,0.8249,-0.0131
"Sorensen, der früher eine Führungsposition bei Midwest Airlines innehatte, ist kürzlich mit Spirit geflogen und war neugierig, was ihm am Flugsteig erwarten würde, wenn Passagiere mit der ungewöhnlichen Handgepäckgebühr des Unternehmens konfrontiert würden.","Sorensen, a former executive with Midwest Airlines, flew Spirit recently and wondered what he'd find at the gate as passengers encountered Spirit's unusual carry-on bag fee.","Sorensen, who previously held a leadership position at Midwest Airlines, recently flew with Spirit and was curious about what he could expect at the gate when passengers were confronted with the company's unusual baggage fee.","Sorensen, who used to hold a leadership position at Midwest Airlines, recently flew with Spirit and was curious about what he would find at the gate when passengers were confronted with the unusual baggage charge.","Sorensen, who used to hold a leadership position at Midwest Airlines, recently flew with Spirit and was curious about what he would find at the gate.",0.824,8.96,11.79,15.22,6.26,0.8655,0.8525,0.7589,-0.10660000000000003
Bis zum Ende des Kontrakts am 31. Dezember 2017 fungiert er künftig als Berater und Jugendcoach - bei vollem Gehalt.,"Until the end of the contract on 31 December 2017, he will work as a consultant and a youth coach - on full pay.","Until the end of the contract on December 31, 2017, he will function as a consultant and youth coach - with full salary.","Until the end of the contract on 31 December 2017, he will act as a consultant and youth coach - on full pay.","Until the end of the contract on 31 December 2017, he will function as a consultant and youth coach - on full pay.",0.824,47.64,78.61,78.61,30.97,0.9147,0.9342,0.9357,0.02100000000000002
"Nach einer Sitzung im Hauptquartier am Sonntagabend teilte das Militär mit: ""Die Armee bleibt ihrer Rolle verpflichtet, die Sicherheit des Staates zu gewährleisten"".","Following a meeting at its headquarters on Sunday evening, the military announced: ""The Army remains committed to its task of ensuring security for the State"".","After a meeting at the headquarters on Sunday evening, the military announced: ""The army remains committed to its role of ensuring the security of the state.""","After a meeting at the headquarters on Sunday evening, the military said: 'The army remains committed to its role of ensuring the security of the state'.","After a meeting at the headquarters on Sunday evening, the military said: ""The army remains committed to its role of ensuring the security of the state.""",0.824,48.41,34.8,37.22,-11.189999999999998,0.9206,0.9096,0.9175,-0.0030999999999999917
"Sie verkauft den Großteil auf dem freien Markt, 20 Grundstücke im sozial-verträglichen Modell.","The municipality sells the bulk of the plots on the open market, 20 plots according to the socially responsible model.","She sells the majority on the free market, 20 properties in the socially acceptable model.","It sells most of it on the free market, 20 plots in a socially acceptable model.","It sells most of it on the free market, 20 plots of land in the social model.",0.824,11.55,15.75,15.84,4.289999999999999,0.724,0.7691,0.7337,0.009700000000000042
"John D. Eastwood, einem assoziierten Professor der Psychologie an der Universität York in Ontario, Kanada zufolge besteht das Problem darin, dass Langeweile auf vielerlei Arten definiert und diskutiert worden ist.","The trouble is that it has been defined, and discussed, in many different ways, said John D. Eastwood, an associate professor of psychology at York University in Ontario, Canada.","According to John D. Eastwood, an associated professor of psychology at the University of York in Ontario, Canada, the problem lies in the fact that boredom has been defined and discussed in many different ways.","According to John D. Eastwood, an associate professor of psychology at the University of York in Ontario, Canada, the problem is that boredom has been defined and discussed in many different ways.","According to John D. Eastwood, an associate professor of psychology at the University of York in Ontario, Canada, the problem is that boredom has been defined and discussed in many different ways.",0.824,34.59,47.98,47.98,13.389999999999993,0.8474,0.8703,0.8703,0.02289999999999992
"""Wenn es zur Besteuerung von Glückspielen kommt, wie die politischen Parteien deklarieren, dann begreife ich ihre Argumentation, dann müssen sie aber auch klipp und klar sagen, wohin das Geld geht"", sagte er.","""If taxes are imposed on gambling, as the political parties declare, I understand their arguments, but they must clearly say where the money will go,"" he said.","""If there is a tax on gambling, as the political parties declare, then I understand their argumentation, but they also have to clearly say where the money goes,"" he said.","When it comes to the taxation of gambling, as the political parties declare, I understand their arguments, but they must also be clear about where the money goes.","""When gambling is taxed, as the political parties declare, I understand their arguments, but they must also be clear about where the money goes,"" he said.",0.824,48.13,49.46,57.24,9.11,0.8882,0.8366,0.884,-0.0041999999999999815
"Nach einer UN-Konvention machen sie nämlich von ihren Rechten Gebrauch, auf die sie sich im Jahre 1982 in Montego Bay auf Jamaika geeinigt haben.","That is, according to a UN agreement they are utilizing the rights on which they agreed in 1982 in Montego Bay, Jamaica.","After a UN convention, they actually make use of their rights, which they agreed upon in 1982 in Montego Bay, Jamaica.","They are using their rights, which they agreed to in 1982 in Montego Bay, Jamaica.","Following a UN convention, they are making use of their rights, which they agreed to in 1982 in Montego Bay, Jamaica.",0.824,36.85,34.14,38.87,2.019999999999996,0.8336,0.8212,0.8506,0.017000000000000015
