source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Bei so einem überragendem Sieg gab es dieses Mal kein solches Problem.,There was no such issue this time around in a supreme victory.,With such an overwhelming victory there was no such problem this time.,"This time, with such an overwhelming victory, there was no such problem.","With such an overwhelming victory, there was no such problem this time.",0.843,15.73,11.63,14.46,-1.2699999999999996,0.8236,0.8475,0.8317,0.008099999999999996
"Im Juli wurde eine Reihe von türkischen Polizisten verhaftet, weil sie angeblich eine organisierte kriminelle Vereinigung gegründet und Telefonnummern angezapft hatten.",In July a number of Turkish policemen were arrested for allegedly having set up an organized criminal gang and having tapped phone number.,"In July, a number of Turkish police officers were arrested for allegedly founding an organised criminal association and tapping phone numbers.","In July, a number of Turkish policemen were arrested because they were allegedly setting up an organised criminal association and tapping telephone numbers.","In July, a number of Turkish police officers were arrested because they were allegedly setting up an organised criminal association and tapping telephone numbers.",0.843,24.01,29.82,14.71,-9.3,0.8932,0.8936,0.8906,-0.0026000000000000467
"Laut Aussage von Ethik-Experten verstieß das ungewöhnliche Abkommen zwischen Ensign und Hampton, die vor der Affaire eng befreundet waren, gegen das so genannte Verbot der Drehtür-Lobbykratie.","Ethics experts said the unusual arrangement between Mr. Ensign and Mr. Hampton, who were close friends before the affair, appeared at odds with the so-called revolving door lobbying ban.","According to ethics experts, the unusual arrangement between Ensign and Hampton, who were close friends before the scandal, violated the so-called ""revolving door"" lobbying ban.","According to ethics experts, the unusual agreement between Ensign and Hampton, who were close friends before the affair, violated the so-called 'revolving door' lobbying ban.","According to ethics experts, the unusual agreement between Ensign and Hampton, who were close friends before the affair, violated the so-called ""revolving door"" lobbying ban.",0.843,35.98,35.73,37.39,1.4100000000000037,0.8795,0.8662,0.8694,-0.010099999999999998
"VCCP-Kreativdirektor Matt Lever war erstaunt über die Stille, die rund um die Werbung für die Waffenmesse herrschte - durch eine Leerstelle des ExCeL-Kalenders - und dachte: ""Geben wir ihnen die Kampagne, die sie zu vermeiden versuchen.""","VCCP creative director Matt Lever was struck by the silence surrounding the advertising of the arms fair - with a blank space on ExCeL's calendar - and thought: ""Let's give them the campaign they are trying to avoid.""","VCCP creative director Matt Lever was surprised by the quiet around the arms fair advertising - a gap in the ExCeL calendar - and thought: ""Let's give them the campaign they're trying to avoid.""",VCCP creative director Matt Lever was surprised by the silence around the arms fair advertising - caused by a gap in the ExCeL calendar - and thought: 'Let's give them the campaign they're trying to avoid.',"VCCP creative director Matt Lever was surprised by the silence around the advertising for the arms fair - caused by a gap in the ExCeL calendar - and thought: ""Let's give them the campaign they're trying to avoid.""",0.843,48.61,36.97,53.05,4.439999999999998,0.8472,0.8486,0.8757,0.02850000000000008
"Luciano zieht ein Gerät hervor, mit dem er den Zuckergehalt der Fruchtsorten bestimmt (Winzer messen damit die Oechsle im Traubenmost).",Luciano brings out a device that shows him the sugar content of the types of fruit (vintners use it to measure the density of grape must using the Oechsle scale).,Luciano pulls out a device that measures the sugar content of fruit (winemakers use it to measure the Oechsle in grape must).,Luciano draws out a device with which he measures the sugar content of fruit (winemakers use it to measure the Oechsle in grape must).,Luciano pulls out a device with which he determines the sugar content of fruit (winemakers use it to measure the Oechsle in grape must).,0.843,31.0,27.52,27.52,-3.4800000000000004,0.823,0.82,0.8229,-9.999999999998899e-05
"Die wachsende Kontroverse um den Geheimdienst befeuerte anfängliche Spekulationen darüber, der Zwischenfall heute sei das Ergebnis einer gezielten Cyperoperation.",Such growing controversy surrounding the agency prompted early speculation that tonight's incident was the result of a targeted cyber operation.,The growing controversy over the spy agency has fueled early speculation that today's incident was the result of a targeted cyber operation.,The growing controversy over the intelligence services has fuelled initial speculation that the incident today was the result of a targeted cyber-attack.,The growing controversy over the intelligence services has fuelled initial speculation that the incident today was the result of a targeted cyber-attack.,0.843,49.59,26.77,26.77,-22.820000000000004,0.8966,0.8757,0.8757,-0.02089999999999992
"Experten glauben, dass der Black Friday im November die Ausgaben gebremst hat",Experts believe November's Black Friday could be holding back spending,Experts believe Black Friday in November curbed spending,Experts believe that Black Friday in November has slowed down spending.,Experts believe that Black Friday restrained spending in November.,0.843,12.86,10.13,12.55,-0.3099999999999987,0.8992,0.9269,0.9161,0.016900000000000026
Der Börsenbetreiber Nasdaq OMX hält seine Kunden weiter in Atem.,Stock exchange operator Nasdaq OMX keeps its customers on tenterhooks.,Nasdaq OMX continues to hold its customers in suspense.,Nasdaq OMX continues to hold its customers in suspense.,The stock exchange operator Nasdaq OMX is keeping its customers on tenterhooks.,0.843,11.36,11.36,48.44,37.08,0.7579,0.7579,0.9457,0.18779999999999997
"Als sie rebelliert, ist sie mit der extremen Grausamkeit einer äußerst sadistischen Oberin konfrontiert und wird zum Objekt erotischer Faszination einer anderen.","When she rebels, she experiences extreme cruelty at the hands of a wantonly sadistic Mother Superior and becomes an object of erotic fascination for another.","When she rebels, she is confronted with the extreme cruelty of an extremely sadistic headmistress and becomes the object of erotic fascination of another.","When she rebels, she is confronted with the extreme cruelty of an extremely sadistic headmistress and becomes the object of another's erotic fascination.","When she rebels, she is confronted with the extreme cruelty of an extremely sadistic headmistress and becomes the object of another's erotic fascination.",0.843,28.73,21.32,21.32,-7.41,0.8258,0.8305,0.8305,0.0047000000000000375
"In seiner Predigt erinnert Pfarrer Adolf Buhl daran, dass das Kreuz ein Zeichen der Hoffnung, des Trostes und des Lebens sei.","In his homily, Father Adolf Buhl reminds us that the cross is a sign of hope, comfort and life.","In his sermon, Pastor Adolf Buhl reminds us that the cross is a sign of hope, consolation and life.","In his sermon, Pastor Adolf Buhl reminds us that the cross is a sign of hope, consolation and life.","In his sermon, Pastor Adolf Buhl reminds us that the cross is a symbol of hope, consolation and life.",0.843,66.44,66.44,51.8,-14.64,0.9042,0.9042,0.9048,0.0006000000000000449
"Als Rodgers 13 war, glaubte sie, dass sie an Friedreich-Ataxie (FA) leide - einer Krankheit mit sehr schlechten Überlebenschancen.",When Rodgers was 13 she was under the impression that she suffered from Friedreich's ataxia (FA) - a condition which had a very poor prognosis.,"When Rodgers was 13, she thought she had Friedreich's ataxia (FA) - a disease with very poor survival rates.","When Rodgers was 13, she thought she had Friedreich's ataxia (FA) - a disease with very poor survival rates.","When Rodgers was 13, she believed she had Friedreich's ataxia (FA) - a disease with very poor survival chances.",0.843,32.91,32.91,32.91,0.0,0.8722,0.8722,0.8772,0.0050000000000000044
"Vereinbarungen, die dieses Recht einschränken oder darauf abzielen, es zu schmälern sind null und nichtig; darauf abzielende Maßnahmen sind ungesetzlich.",Agreements that restrict or seek to impair this right shall be null and void; measures directed to this end shall be unlawful.,Agreements which restrict or aim to restrict this right are null and void; actions aimed at restricting it are illegal.,Agreements which restrict or aim to restrict this right are null and void; actions aimed at restricting this right are illegal.,Agreements which restrict or aim to restrict this right are null and void; actions aimed at restricting this right are illegal.,0.843,14.45,14.76,14.76,0.3100000000000005,0.8869,0.8816,0.8816,-0.005299999999999971
Dieser Hai durfte nach einer Untersuchung an Bord des Forschungsschiffs Sanna ins Meer zurück.,"After being examined on board the research ship ""Sanna"", this shark was returned to the sea.",This shark was allowed to return to the sea after an examination on board the research vessel Sanna.,This shark was allowed to return to the sea after an examination on board the research ship Sanna.,The shark was allowed to return to the sea after an examination on board the Sanna research ship.,0.843,20.38,27.66,15.82,-4.559999999999999,0.8768,0.8878,0.8822,0.00539999999999996
