source,reference,prediction
仅仅四分之一个世纪之前，关于经济制度的争论 — — 国家管理的社会主义还是自由民主和资本主义 — — 似乎已经尘埃落定。,"Just a quarter-century ago, the debate about economic systems – state-managed socialism or liberal democracy and capitalism – seemed to have been settled.","About 400 years ago, the debate about the economic system — whether it is state-managed socialism or free democracy and capitalism — seems to have been settled."
这种愈演愈烈的疏离情绪在美国国务卿希拉里·克林顿对装备了核武器的巴基斯坦安全情况不断恶化且对美国“造成致命”威胁的指责中发挥了极大的作用。,This growing alienation probably played a considerable part in US Secretary of State Hillary Clinton saying that deteriorating security in nuclear-armed Pakistan “pose(d) a mortal” threat to the US.,Task: Translate the Chinese sentence into English.
如果你像今秋的我一样去过美国或亚洲，那么欧洲的形象大概会有选择地更加光明一些：尽管欧洲仍被视为积极的模式，但已不再被看作全球行动者。,"If one travels to America or Asia, as I did this autumn, Europe’s image becomes selectively brighter: while it continues to be perceived as a positive model, it is no longer considered a global actor.","If you have been to the United States or Asia like me in the fall, then the image of Europe will probably be a little brighter: although Europe is still seen as a positive model, it is no longer seen as a global actor."
人们曾经希望产品和金融市场的彻底融合会暴露哪些低效行业，把资金流从发展迟缓的国家转移到更加高效的使用者。,"It was expected that full integration of product and financial markets would expose inefficiencies, steering investment flows away from laggards towards the more efficient countries.",Task: Translate the Chinese sentence into English.
但他的总统任期不是耶鲁大学历史学家蒂莫西·斯奈德（Timothy Snyder）和其他人所认为的二十世纪法西斯主义的回放。,"But his presidency is not a replay of twentieth-century fascism, as Yale historian Timothy Snyder and others have argued.",But his presidency is not a replay of the fascism of the 20th century as Timothy Snyder and others believe.
我们只不过尚未具备足够的深刻洞察力去理解在一场遥远的变革 — — 不管是一场金融危机还是爆发式增长 — — 中所有的因素将如何互动。,"We simply do not yet have sufficiently precise insights into how all of its elements interact during times of far-reaching change, whether it be a financial crisis or a growth spurt.",Task: Translate the Chinese sentence into English.
为了更好地贯彻IMF双重宗旨的另外一半，IMF已经释出信号，表明它将增募资金，从2009年4月伦敦G20会议上通过的7500亿美元增加到1万亿美元。,"In order to better carry out the other half of its dual mandate, the IMF has signaled that it will ask for a further increase in its resources, to $1 trillion, up from the $750 billion agreed at the London G-20 meeting in April 2009.","In order to better implement the IMF’s dual mandate, the IMF has signaled that it will increase resources, from the $750 billion approved at the April 2009 G20 meeting in London to $1 trillion."
如果欧洲领导人认真对待COP21承诺，就应该在2030年在2010年消费水平的基础上减少70 % ， 这一目标比欧洲理事会2014年的目标宏大一倍。,"If European leaders are serious about their COP21 commitment, they should embrace a 70% reduction on 2010 consumption levels by 2030 – more than double the European Council’s 2014 target.",Task: Translate the Chinese sentence into English.
美国政治界 — — 不仅是共和党，也包括民主党（尽管程度稍浅 ） — —总是对不吉利的现实视而不见。,"The American political world – not only Republicans, but also Democrats (albeit to a lesser extent) – had fenced out huge, ominous realities.",Task: Translate the Chinese sentence into English.
各国政府需要采取行动保护现有生态系统，恢复和扩大遭到破坏的生态系统 — — 并且以以人为本的方式实现。,Governments will need to take action to conserve existing ecosystems – and restore and expand degraded ecosystems – in people-friendly ways.,"Each government needs to take action to protect the existing ecological system, restore and expand the ecological system that has been damaged — — and implement it in a human-centered way."
