source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
"Aber in einem frühmorgendlichen Tweet am Freitag sagte Mr. Trump, er sei einfach sarkastisch.","But in an early-morning Twitter post on Friday, Mr. Trump said that he was just being sarcastic.","However, in an early morning tweet on Friday, Mr. Trump said he was just being sarcastic.","However, in an early morning tweet on Friday, Mr Trump said he was simply being sarcastic.","But in an early morning tweet on Friday, Mr Trump said he was just being sarcastic.",0.838,55.88,22.83,44.81,-11.07,0.9416,0.9322,0.9401,-0.0014999999999999458
"Fürstin Gloria von Thurn und Taxis behauptete ja, es sei unfair, die heutigen pädagogischen Maßstäbe auf die damalige Zeit anzuwenden.",Princess Gloria of Thurn and Taxis indeed asserts that it is unfair to apply today's educational standards to that earlier time.,Princess Gloria von Thurn and Taxis claimed that it was unfair to apply today's educational standards to the past.,Princess Gloria of Thurn and Taxis claimed that it was unfair to apply today's educational standards to the past.,Princess Gloria von Thurn and Taxis claimed that it was unfair to apply current educational standards to the past.,0.838,37.96,51.39,17.64,-20.32,0.8082,0.8487,0.7767,-0.031500000000000083
"Das Unternehmen erklärt auch, laut Untersuchungen hänge das Erlebnis im Flugzeug von mehr als der Sitzbreite ab.",It also says research shows cabin experience depends on more than the width of a seat.,"The company also declares, according to investigations, that the experience in the airplane is influenced by more than the seat width.","The company also says that, according to research, the experience of flying is more than just seat width.","The company also states that, according to research, the experience of flying is more than just seat width.",0.838,7.48,6.61,5.43,-2.0500000000000007,0.8026,0.8376,0.827,0.024399999999999977
"In der Pause kann es vorkommen, dass ein schlaksiger Junge mit langen, dunklen Haaren es anspricht.","During breaks, it can happen that a lanky boy with long dark hair approaches her.","It can happen during a break that a lazy young man with long, dark hair makes a claim.","During the break, a lazy young man with long, dark hair might make a claim.","During the break, a lazy young man with long, dark hair can happen.",0.838,8.1,7.22,9.04,0.9399999999999995,0.6769,0.6612,0.5823,-0.0945999999999999
"Sollten Vorgaben von dieser Seite kommen, dann hofft die Stadt Bräunlingen auf Zuschüsse von den Denkmalschützern.","If this authority were to impose requirements, then the town of Bräunlingen would hope to receive subsidies from the monument preservationists.","If instructions come from this side, then the city of Bräunlingen hopes for subsidies from the preservationists.","If there are recommendations from this side, then the city of Bräunlingen hopes for subsidies from the preservationists.","If there are instructions from this side, then Bräunlingen hopes for subsidies from the preservationists.",0.838,13.51,13.58,9.61,-3.9000000000000004,0.7772,0.7835,0.7136,-0.06359999999999999
"""Wir waren nicht daran gewöhnt, diese Kleidung zu tragen"", sagt Degei und deutet auf ihren lebhaften, handgewebten Turban, ihr dunkles Hemd und ihren hellen Rock hin.","""We were not used to wearing these clothes,"" says Degei, indicating her vividly colored, hand-woven turban, dark shirt and a bright skirt.","""We were not used to wearing this clothing,"" says Degei and points to his colorful, handwoven turban, his dark shirt, and his white robe.","Degei says: 'We were not used to wearing this clothing'. He points to his brightly woven turban, his dark shirt and his white trousers.","""We were not accustomed to wearing this attire,"" says Degei, pointing to his brightly woven turban, his dark shirt and his white trousers.",0.838,31.37,18.93,27.72,-3.650000000000002,0.8407,0.7967,0.8234,-0.017299999999999982
"Syrien hat immer beteuert, nie ein geheimes Atomprogramm betrieben oder einen Reaktor gebaut zu haben.",Syria has claimed never to have had a secret atomic programme or to have built a reactor.,"Syria has always maintained that it never had a secret atomic program, nor did it build any reactors.",Syria has always maintained that it has never run a secret nuclear programme or built a reactor.,Syria has always maintained that it has never run a secret nuclear programme or built a reactor.,0.838,15.32,20.59,20.59,5.27,0.9074,0.9125,0.9125,0.005099999999999993
"Aber der Protest hat das Bewusstsein der Hauptfunktionäre, wie Su Wie, Chinas Chefklimaunterhändler, anscheinend nicht erreicht.","But the protest did not seem to penetrate the consciousness of key officials such as Su Wei, China's chief climate negotiator.","However, the protest seems to have not reached the consciousness of the main functionaries, like Su Wei, China's chief climate negotiator.","But the protest has not reached the consciousness of the main functionaries, like Su Wei, China's chief climate negotiator.",,0.838,36.26,42.08,42.08,5.82,0.8987,0.8959,0.8959,-0.0028000000000000247
"""Ich denke, Letzteres wäre das Gebot der Stunde - unabhängig von möglichen weiteren Aktivitäten"", sagt Wüstenhagen.","I think, the latter would be the order of the day, irrespective of any further activities, says Wüstenhagen.","""I think the last one was the command of the hour - independent of any possible further activities"", says Wüstenhagen.",Wüstenhagen says: 'I think the last is the order of the day - regardless of any other activities'.,"""I think that is the command of the hour, independent of any further activities,"" says Wüstenhagen.",0.838,16.65,21.34,26.8,10.150000000000002,0.7428,0.7376,0.7812,0.03839999999999999
"""Sie müssen die Aufgabe übernehmen, die Ihnen als Journalist zufällt - entweder das oder Sie spielen den Dummen.","""You have to assume the task that falls to you as a journalist - either that or you play dumb.","""You have to take on the task that comes to you as a journalist - either that or you're playing the fool.""",You are going to have to take on the role of journalist - either that or you are going to play the fool.,"""You are going to have to take on the role that falls to you as a journalist - either that or you're going to play the fool.""",0.838,47.51,24.61,39.21,-8.299999999999997,0.9016,0.8146,0.8786,-0.02299999999999991
"Sonst wird geschwiegen und in der gruselig schönen Hügellandschaft Schottlands geschwelgt, die der Wikingerwelt von vor etwa tausend Jahren die Kulisse bietet.","Otherwise, the film is silent, luxuriating in the eerily beautiful hills of Scotland that provides the scenery for the Viking world of around a thousand years ago.","Otherwise, it will be silent and in the eerily beautiful Scottish highlands, which have been the backdrop of the Viking world for about a thousand years.","Otherwise, it is hushed and the grisly beautiful landscape of Scotland is hushed, which has been the backdrop to the Viking world for about a thousand years.","Otherwise, it is hushed and the hauntingly beautiful hills of Scotland are hushed, which has been the backdrop to the Viking world of a thousand years ago.",0.838,17.22,11.16,30.71,13.490000000000002,0.7722,0.6297,0.6708,-0.10140000000000005
"Der Neubau sollte möglichst freundlich und hell gestaltet werden, damit sich die Bewohner darin wohlfühlen können, so der Architekt.","The new building was to be designed to be as welcoming and bright as possible, so that the residents could feel comfortable in it, says the architect.","The new building should be designed as friendly and bright as possible, so that the occupants can feel comfortable there, said the architect.","The new building should be as friendly and light as possible, so that the inhabitants can feel well in it, says the architect.","The new building should be as much as possible friendly and bright, so that the inhabitants can feel comfortable in it, says the architect.",0.838,35.38,41.45,44.01,8.629999999999995,0.9064,0.8463,0.8753,-0.031100000000000017
"Die größte und profitabelste Goldmine der Welt, Grasberg, im Besitz des Freeport McMoran aus Phoenix, liegt nur 60 Meilen von Paniai entfernt, einer Hochlandprovinz in der Größe von New Jersey mit 153.000 Einwohnern.","The world's largest and most profitable gold mine, Grasberg, owned by Phoenix-based Freeport McMoran, lies just 60 miles from Paniai, a highland province around the size of New Jersey and home to 153,000 people.","The largest and most profitable gold mine in the world, Grasberg, owned by Freeport McMoran from Phoenix, is located only 60 miles from Paniai, a highland province with a population of 153,000 people.","The largest and most profitable gold mine in the world, Grasberg, owned by Freeport McMoran of Phoenix, is only 60 miles from Paniai, a highland province the size of New Jersey with a population of 153,000.","The world's largest and most profitable gold mine, Grasberg, owned by Freeport McMoran of Phoenix, lies only 60 miles from Paniai, a highland province the size of New Jersey with 153,000 inhabitants.",0.838,44.11,47.23,60.98,16.869999999999997,0.8607,0.8763,0.8912,0.03049999999999997
"Sie legen sie in ein Zeitfenster, in dem niemand sie jemals sehen wollte.",They put them on a slot where no one was ever going to watch them.,"They put them in a time window, in which no one would ever want to see them.",They put them in a time frame in which no one would ever want to see them.,"They put them in a window of time, in which no one would ever want to see them.",0.838,12.11,12.85,11.45,-0.6600000000000001,0.756,0.7655,0.739,-0.017000000000000015
