source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Sich im Umlauf befindliche Videos über die Proteste, die vermutlich vom letzten oder Anfang dieses Jahres sind, zeigen wie Sicherheitsleute junge Leute mit Stöcken schlagen, während diese dazu gezwungen wurden, einen Handstand gegen eine Wand zu machen.",Videos circulating from protests thought to be from late last year or earlier this year show security officers whipping young people with sticks as they were forced to perform handstands against a wall.,"Videos circulating about the protests, which appear to be from last or early this year, show security guards beating young people with sticks while forcing them to do a handstand against a","Videos circulating of the protests, which are probably from last year or the beginning of this year, show security guards beating young people with sticks while they are forced to do a handstand against a wall.",Viral videos which appear to be from last or,0.819,14.65,19.12,1.25,-13.4,0.8378,0.873,0.4257,-0.41209999999999997
"So auch im kürzlich erschienenen Roman ""Eigentlich sind wir nicht so"" von Luisa Binder.","This is what happens in the recently published novel ""We're not really like that"" by Luisa Binder.","This is also the case in Luisa Binder's recently published novel ""Actually, We're Not That Bad"".","So too in the recently published novel 'Actually, we are not so' by Luisa Binder.","The same goes for the recently published novel ""Actually, We Are Not So"" by Luisa Binder. -",0.819,16.95,30.86,34.0,17.05,0.8026,0.7002,0.7439,-0.058699999999999974
"""Wir nehmen 2012 nicht auf, damit wir immer die Option behalten, den Kurs neu abhalten zu können, für den Fall, dass die Welt nicht untergeht"", sagte Restall.","""We don't add '2012' so we always have the option of running the course again, if the world doesn't come to an end"" said Restall.","""We're not taking 2012 off so that we always have the option to rerun the course in case the world doesn't end,"" Restall said.","We are not taking 2012 so that we can always have the option of changing course if the world does not end, said Restall.","""We are not taking 2012 so that we always have the option,"" Restall said. ""Just in case the world doesn't end.""",0.819,20.81,22.11,20.24,-0.5700000000000003,0.8132,0.7245,0.703,-0.11020000000000008
"""Internationale Gemeinschaft, Vereinigte Staaten, EU, Arabische Liga und Länder wie die Türkei haben angesichts der Repressionen in Syrien einen immer schärfer werdenden Ton angeschlagen"", so beobachtet Mark Toner, ein Sprecher der Staatsabteilung.","""The international community, the United States, the European Union, the Arab Legaue,and countries such as Turkey, are adopting an increasingly harder line"" in the face of the the repression in Syria, observed Mark Toner, a spokesman of the State Department.","""The international community, the United States, the EU, the Arab League, and countries like Turkey have been ratcheting up the tone in response to the repression in Syria","The international community, the United States, the EU, the Arab League and countries such as Turkey have been increasingly critical of the repression in Syria, according to Mark Toner, a State Department spokesman.","""The international community, the United States, the EU, the Arab League and countries such as Turkey have taken an increasingly strident tone in the face of repression in Syria,"" observed Mark Toner, a State Department official.",0.819,25.24,37.21,44.74,19.500000000000004,0.8353,0.8478,0.8827,0.0474
"Sein unglaublich gut erhaltener Zustand hat Forscher, die es als ""wirklich bemerkenswert"" beschreiben, verblüfft","It's incredible well preserved state has stunned researchers, who describe it as 'truly remarkable'","Its incredibly well-preserved state has baffled researchers, who describe it as ""really remarkable""",Its incredibly well-preserved state has amazed researchers who describe it as'really remarkable'.,"His remarkably well-preserved condition has amazed researchers who describe it as ""really remarkable.""",0.819,33.89,13.49,16.94,-16.95,0.924,0.9352,0.8816,-0.04239999999999999
Die Stadtverwaltung von Mazatlán zahlt einen weiteren Scheck an die umstrittene Eigentümerin des Unternehmens für Elektromaterial.,The City council of Mazatlán pays another check to the questioned proprietor of the company of electrical equipment.,The municipal government of Mazatlán pays another check to the controversial owner of the electrical material company.,The Mazatlán City Council is paying another cheque to the controversial owner of the electrical company.,Mazatlán City Hall pays a check to the disputed owner of the company for electrical materials.,0.819,37.53,7.41,14.81,-22.72,0.8384,0.8105,0.8075,-0.03090000000000004
"Einige neue Bücher kosten online nur ein Drittel des Preises, für den sie im Campus-Buchladen zu haben sind.",Some new book prices can be one-third of what you might find at the campus bookstore if you go online.,Some new books cost online only a third of what they cost in the campus bookstore.,Some new books are only a third of the price online compared to the price in the campus bookshop.,Some new books cost only a third of what they cost in the campus bookshop.,0.819,10.53,5.92,6.44,-4.089999999999999,0.8568,0.8321,0.8359,-0.02090000000000003
Die Tonwiedergabe ist soweit O.K. und der Soundtrack ist Geschmackssache.,The sound is all right; the soundtrack is a matter of taste.,The sound reproduction is OK so far and the soundtrack is a matter of taste.,The sound is OK and the soundtrack is a matter of taste.,The audio playback is so far so good and the soundtrack is a matter of personal preference.,0.819,49.58,62.07,29.28,-20.299999999999997,0.9198,0.9436,0.8543,-0.0655
"Heutzutage jedoch dient diese Eisenbahnlinie, zumindest symbolisch, als Tor zu Anatolien und allem östlich davon, um die Erweiterung des diplomatischen Horizonts der Tükei hervorzuheben.","But today, this railway gateway to Anatolia and all points east, serves - symbolically at least - to highlight Turkey's widening diplomatic horizons.","Today, however, this railway line, at least symbolically, serves as a gateway to Anatolia and everything east of it, to highlight the expansion of Turkey's diplomatic hor","Today, however, this railway line, at least symbolically, serves as the gateway to Anatolia and all that lies to the east, in order to highlight Turkey's diplomatic horizons.","Today, however, this railway line, at least symbolically, serves as the gateway to Anatolia and all that lies to the east, in order to highlight Turkey's diplomatic horizons.",0.819,14.75,23.01,23.01,8.260000000000002,0.8378,0.8842,0.8842,0.0464
"Nun wird verstärkt Nachwuchs gesucht für eine Sportart, die gesund ist und großen Spaß macht.","Now, they are eagerly on the look out for youths for a sport which is healthy and a lot of fun.",Now the search is on for new talent for a sport that is healthy and great fun.,Now there is a need for more young people to take up a sport that is good for you and great fun.,Now the search is on for new blood in a sport that is healthy and great fun.,0.819,12.81,5.86,9.97,-2.84,0.8559,0.8186,0.8047,-0.05120000000000002
Nicht nur die Gladiatoren standen knöcheltief im Matsch beim ersten Rheinbacher Römertag im Freizeitpark.,It was not only the gladiators that stood ankle deep in the mud at the park during Rheinbach's first Roman day.,Not only the gladiators stood knee-deep in mud at the first Rheinbach Roman Day in the leisure park.,Not only the gladiators were up to their necks in mud at the first Rheinbacher Römertag in the leisure park.,Not only the gladiators were ankle-deep in mud at the first Rheinbacher Roman event,0.819,13.88,13.34,11.11,-2.7700000000000014,0.7841,0.6905,0.7851,0.0010000000000000009
"Eine junge Dame aus der Personalabteilung verteilt Kugelschreiber, Gummibärchen und Mappen mit VW-Logo.","A young woman from human resources distributes ballpoint pens, gummy bears and folders bearing the VW logo.","A young lady from the personnel department is handing out ballpoint pens, chewing gum and folders with the VW logo.","A young lady from the personnel department is handing out pens, sweets and folders with the VW logo.","A young lady from the personnel department is handing out ballpoint pens, gummy bears, and folders with the VW logo.",0.819,19.46,18.36,30.71,11.25,0.8782,0.8351,0.9145,0.0363
Grundnahrungsmittel gibt es schließlich überall und jeder Supermarkt hat mittlerweile Sojamilch und andere Produkte.,"There are basic foodstuffs available everywhere, and every supermarket now has soya milk and other products.",Basic foods are available everywhere and every supermarket now has soy milk and other products.,"Finally, basic foodstuffs are available everywhere and every supermarket now has soya milk and other products.",Staple foods are available anywhere and any supermarket now has soya milk and other products.,0.819,44.44,66.87,48.64,4.200000000000003,0.9295,0.9414,0.8156,-0.1139
